시군구,날짜,전문의수,고령인구비율,세이상인구,전체인구,공급_raw,수요_raw,접근성_raw,공급지수,수요지수,접근성지수,AMAI_raw,AMAI
원주시,2025-10-01,213,20.13,73133.67,363084.0,0.5866411078428132,2.9124751978124443,0.95,0.6567208019503407,0.5773739371487522,0.95,0.7235547790924446,0.7327259799388935
인제군,2009-01-01,6,15.470000000000002,4880.33,31540.330000000005,0.19023263231551474,1.2294250593709852,0.25,0.18637777954817913,0.2318559410474893,0.25,0.22354181440546705,0.15141443807753652
인제군,2009-04-01,6,15.63,4930.0,31569.0,0.1900598688586905,1.2170385395537526,0.25,0.1861727938037768,0.22931307829600767,0.25,0.22255835277692748,0.15027107253299365
인제군,2009-07-01,6,15.73,4969.67,31549.669999999995,0.19017631563182755,1.2073236251099169,0.25,0.18631095918269158,0.22731867676615325,0.25,0.22188050593661368,0.14948301258311747
인제군,2009-10-01,6,15.87,4996.67,31486.330000000005,0.19055888698365286,1.2007997326219262,0.25,0.18676488430541416,0.22597936891801154,0.25,0.2215382590858922,0.14908511881127368
인제군,2010-01-01,7,16.07,5034.0,31339.0,0.2233638597274961,1.3905442987683752,0.25,0.22568834579204225,0.2649325532400988,0.25,0.24779507712717785,0.17961111005133717
인제군,2010-04-01,6,16.1,5073.67,31433.330000000005,0.19088018991306357,1.1825759263018683,0.25,0.18714611377010884,0.2222381535512045,0.25,0.2203048865614871,0.14765120862396447
인제군,2010-07-01,5,16.17,5082.67,31467.669999999995,0.15889323867957178,0.9837349267215852,0.25,0.14919324381550308,0.18141753736839009,0.25,0.19367647436944607,0.11669320464827618
인제군,2010-10-01,5,16.1,5113.67,31785.330000000005,0.15730527258958768,0.9777713462151449,0.25,0.14730910455929327,0.18019325750939438,0.25,0.19264456677848474,0.11549351616992701
인제군,2011-01-01,5,16.07,5104.33,31716.669999999995,0.15764580581757168,0.9795604907989883,0.25,0.14771315098505475,0.18056055592625406,0.25,0.19290372916107906,0.11579481652583415
인제군,2011-04-01,4,16.2,5119.67,31610.0,0.12654223347042076,0.7813003572495884,0.25,0.11080841980895301,0.13985918732995534,0.25,0.16664624363579883,0.08526804927359202
인제군,2011-07-01,4,16.37,5166.33,31595.330000000005,0.12660098818401325,0.7742439991251042,0.25,0.11087813292377655,0.13841056814550112,0.25,0.16614431084028158,0.08468450574996444
인제군,2011-10-01,4,16.4,5212.0,31830.330000000005,0.12566630631853326,0.7674597083653109,0.25,0.10976912259545407,0.13701780241930428,0.25,0.16529391630534124,0.08369584306877553
인제군,2012-01-01,4,16.47,5243.0,31870.669999999995,0.12550724537639155,0.762921991226397,0.25,0.1095803950356471,0.1360862419762127,0.25,0.16489809239675224,0.08323566098779389
인제군,2012-04-01,4,16.57,5300.33,31992.0,0.12503125781445362,0.7546699922457658,0.25,0.10901563055070534,0.13439216638898294,0.25,0.16410897900352517,0.08231824332921889
인제군,2012-07-01,4,16.53,5338.0,32285.0,0.12389654638376957,0.7493443237167479,0.25,0.10766928294006889,0.13329884523590674,0.25,0.16329261703000983,0.08136914666361889
인제군,2012-10-01,4,16.6,5386.33,32432.669999999995,0.12333242992328416,0.7426206712176937,0.25,0.10699995254631639,0.13191852810518495,0.25,0.1625842365610191,0.0805455885326587
인제군,2013-01-01,4,16.7,5402.67,32336.330000000005,0.12369987565069998,0.740374666600033,0.25,0.10743593094907788,0.13145743963431686,0.25,0.16255388958634237,0.08051030735419723
인제군,2013-04-01,6,16.73,5425.67,32412.669999999995,0.18511279694020893,1.1058542078674154,0.25,0.18030303848362536,0.20648774077059348,0.25,0.21247023086308164,0.13854269323408028
인제군,2013-07-01,6,16.8,5455.67,32501.330000000005,0.18460782989496122,1.099773263412193,0.25,0.17970388952254585,0.20523936694346726,0.25,0.21183150318829774,0.13780011294980585
인제군,2013-10-01,6,16.8,5463.0,32492.330000000005,0.1846589641309195,1.098297638660077,0.25,0.17976456085672168,0.2049364318759352,0.25,0.2117409549938844,0.13769484225839462
인제군,2014-01-01,5,16.9,5490.33,32453.0,0.15406896126706313,0.9106920713326886,0.25,0.14346918552919244,0.1664223685097508,0.25,0.18646485220708492,0.10830902364779324
인제군,2014-04-01,7,16.9,5489.67,32449.330000000005,0.21572094092543664,1.2751221840292768,0.25,0.21661993845147468,0.24123722956581212,0.25,0.2363920152693046,0.16635399085905683
인제군,2014-07-01,6,17.03,5524.33,32413.330000000005,0.18510902767472517,1.0861045592859224,0.25,0.18029856620861281,0.20243328104552513,0.25,0.21100297619370173,0.13683687331660177
인제군,2014-10-01,6,17.1,5533.0,32371.669999999995,0.18534724961671736,1.0844026748599314,0.25,0.1805812191666508,0.2020838965066849,0.25,0.2109650610926158,0.13679279348781997
인제군,2015-01-01,6,16.83,5555.0,32980.33,0.18192662111021932,1.08010801080108,0.25,0.17652260576762802,0.20120223309948745,0.25,0.20937693960402026,0.13494645465983263
인제군,2015-04-01,7,16.77,5557.33,33184.0,0.2109450337512054,1.2595976844995707,0.25,0.2109532719856478,0.23805016232077675,0.25,0.2334674630185361,0.1629539270642858
인제군,2015-07-01,6,16.63,5549.67,33350.0,0.17991004497751123,1.0811453654001049,0.25,0.17412991597485727,0.20141519448080042,0.25,0.2087056013301995,0.13416596152340046
인제군,2015-10-01,6,16.7,5564.0,33303.33,0.1801621639637838,1.0783608914450036,0.25,0.17442905792900107,0.2008435621573251,0.25,0.2085924914694932,0.13403446079807815
인제군,2016-01-01,6,16.87,5582.67,33104.33,0.1812451724593127,1.0747545529289748,0.25,0.1757140594376008,0.20010320699566905,0.25,0.20872671666180498,0.1341905100588173
인제군,2016-04-01,4,16.93,5586.67,32955.33,0.12137642074893498,0.7159900262589343,0.25,0.10467912611674526,0.12645144969149288,0.25,0.15988180334402635,0.077403758758043
인제군,2016-07-01,4,17.1,5606.33,32854.0,0.12175077616119803,0.7134792279441274,0.25,0.10512330293668384,0.12593600099360094,0.25,0.15983436700478632,0.07734860960501824
인제군,2016-10-01,4,17.1,5609.33,32793.67,0.12197475915321464,0.7130976426774678,0.25,0.10538906122374275,0.12585766430376227,0.25,0.15988916303953216,0.07741231508806695
인제군,2017-01-01,4,17.3,5634.0,32577.669999999995,0.12278348942696025,0.7099751508697195,0.25,0.10634862860119515,0.1252166393648054,0.25,0.15995751814023257,0.07749178424544595
인제군,2017-04-01,4,17.77,5764.67,32489.669999999995,0.12311605504149474,0.6938818700810281,0.25,0.10674322136584055,0.12191280544934477,0.25,0.15888645669138188,0.07624657576840288
인제군,2017-07-01,3,17.93,5828.67,32526.669999999995,0.09223200530518495,0.5146971779153735,0.25,0.07009895618540474,0.08512748672649909,0.25,0.13412624897665576,0.04746053312555745
인제군,2017-10-01,3,17.97,5852.33,32594.669999999995,0.09203958806761967,0.5126163425507447,0.25,0.06987065101367917,0.0847003063062717,0.25,0.13390040122625127,0.04719796412578012
인제군,2018-01-01,4,18.2,5896.67,32432.330000000005,0.12333372286234134,0.678348966450556,0.25,0.10700148663274864,0.11872401290332793,0.25,0.1578143499811432,0.07500015207785135
인제군,2018-04-01,4,18.4,5955.67,32323.330000000005,0.12374962604409878,0.6716288847434461,0.25,0.10749496033881473,0.1173444288303142,0.25,0.15746991073146327,0.07459970943846028
인제군,2018-07-01,4,18.53,5990.33,32293.0,0.12386585328089679,0.6677428455527492,0.25,0.10763286523544519,0.11654665314718218,0.25,0.15722461246826663,0.07431452740986225
인제군,2018-10-01,4,18.7,6008.33,32158.330000000005,0.12438456847728098,0.665742394309234,0.25,0.10824832652927535,0.11613597500446346,0.25,0.15726862562039784,0.0743656967897274
인제군,2019-01-01,4,18.9,6050.33,31978.0,0.12508599662267808,0.6611209636499167,0.25,0.10908057874957708,0.11518722878231769,0.25,0.15718590784703093,0.07426952969052958
인제군,2019-04-01,3,19.03,6074.0,31892.330000000005,0.09406650439149475,0.49390846229832075,0.25,0.07227560955716025,0.08085971406930742,0.25,0.13326403711917703,0.046458131708634415
인제군,2019-07-01,3,19.3,6122.33,31765.669999999995,0.09444157796766134,0.49000952251838764,0.25,0.07272063848648047,0.08005928998869774,0.25,0.1331138368228752,0.04628350990480598
인제군,2019-10-01,3,19.5,6175.33,31718.669999999995,0.09458151933861036,0.4858039975191609,0.25,0.07288668046447733,0.07919592618443688,0.25,0.13285362581919632,0.04598099042943088
인제군,2020-01-01,3,19.9,6261.33,31486.669999999995,0.09527841464340309,0.4791314305427122,0.25,0.07371355441947558,0.07782609654128142,0.25,0.13261698676934208,0.045705875541116936
인제군,2020-04-01,3,20.2,6375.67,31536.0,0.09512937595129375,0.4705387825906924,0.25,0.07353671836972078,0.07606208818896057,0.25,0.13192391746049323,0.044900118056816624
인제군,2020-07-01,3,20.47,6456.0,31545.0,0.0951022349025202,0.4646840148698885,0.25,0.07350451521640944,0.07486014680627318,0.25,0.13147929383684603,0.04438320177171162
인제군,2020-10-01,3,20.6,6521.0,31629.0,0.09484966328369535,0.4600521392424475,0.25,0.07320483620875687,0.0739092563078679,0.25,0.13104178036503372,0.043874551698920905
인제군,2021-01-01,3,20.83,6588.67,31635.330000000005,0.09483068455426256,0.4553270993994235,0.25,0.07318231773724615,0.07293923987117867,0.25,0.13068403622257488,0.043458640885138705
인제군,2021-04-01,3,21.07,6666.0,31658.669999999995,0.09476077169382038,0.45004500450045004,0.25,0.07309936535828551,0.0718548640685659,0.25,0.13026604522687682,0.04297268750521882
인제군,2021-07-01,3,21.13,6763.0,32004.669999999995,0.0937363203557481,0.44359012272660064,0.25,0.07188384256197819,0.07052972361990625,0.25,0.12940678742655987,0.041973720454291735
인제군,2021-10-01,3,21.37,6863.67,32131.0,0.09336777566835766,0.4370839507144137,0.25,0.07144656023110246,0.06919405365702405,0.25,0.1287871236357279,0.0412533037068786
인제군,2022-01-01,3,21.7,6987.0,32214.669999999995,0.09312527491357199,0.42936882782310004,0.25,0.07115883041455659,0.06761019484010838,0.25,0.1281245029778902,0.04048294560922816
인제군,2022-04-01,3,21.93,7054.33,32182.669999999995,0.09321787160605384,0.4252707202526675,0.25,0.07126869741008038,0.06676888305550849,0.25,0.1278546955265639,0.0401692693715843
인제군,2022-07-01,3,22.2,7152.0,32198.0,0.09317348903658612,0.41946308724832215,0.25,0.07121603700256096,0.06557661808851759,0.25,0.1274071721616871,0.039648981867802496
인제군,2022-10-01,3,22.53,7243.33,32164.330000000005,0.09327102414382639,0.4141741436604435,0.25,0.07133176348158915,0.06449083629970603,0.25,0.12705081122929177,0.03923467916427248
인제군,2023-01-01,3,22.87,7345.0,32140.330000000005,0.09334067198438845,0.4084411164057182,0.25,0.07141440141154301,0.0633138873524329,0.25,0.12665114086920515,0.03877002522594175
인제군,2023-04-01,2,23.17,7431.0,32088.0,0.06232859636000997,0.26914278024491994,0.25,0.034618232104789405,0.0347169484548855,0.25,0.1048038640288512,0.013370535447734325
인제군,2023-07-01,3,23.4,7507.67,32101.330000000005,0.09345407184063712,0.39959135124479367,0.25,0.07154895159000987,0.06149709470049148,0.25,0.12603637634745757,0.03805530433416954
인제군,2023-10-01,3,23.73,7595.33,31997.330000000005,0.09375782291834973,0.39497954664247636,0.25,0.0719093555893422,0.060550324638086316,0.25,0.12580679877122783,0.03778839906522624
인제군,2024-01-01,3,24.17,7697.33,31873.669999999995,0.09412157432765039,0.389745535140107,0.25,0.07234095064296947,0.05947582000832865,0.25,0.12555330539868517,0.037493689460372986
인제군,2024-04-01,3,24.6,7808.0,31765.0,0.09444356996694475,0.38422131147540983,0.25,0.07272300201557086,0.05834173692485684,0.25,0.1252627767570853,0.03715592291324149
인제군,2024-07-01,3,24.87,7876.33,31689.330000000005,0.09466908893308881,0.38088805319228625,0.25,0.07299058275284978,0.05765744315596217,0.25,0.12509906407463955,0.036965591704700984
인제군,2024-10-01,4,25.17,7952.0,31551.330000000005,0.12677753996424238,0.5030181086519114,0.25,0.11108761355562477,0.08272985844670461,0.25,0.14607893367891542,0.061356639955513353
인제군,2025-01-01,4,25.829999999999995,8073.33,31250.330000000005,0.12799864833427357,0.4954585034923631,0.25,0.11253647208640435,0.08117792629305964,0.25,0.1459709875932283,0.06123114259856391
인제군,2025-04-01,3,26.3,8168.67,31067.330000000005,0.09656446176739357,0.36725684842208095,0.25,0.07523946349708721,0.05485905560405673,0.25,0.12479068576848378,0.036607073263603684
인제군,2025-07-01,3,26.630000000000003,8236.33,30920.0,0.09702457956015523,0.36423989810995916,0.25,0.07578539832610584,0.05423969756927668,0.25,0.12473750750242271,0.03654524858700389
인제군,2025-10-01,3,27.03,8348.67,30886.0,0.09713138638865505,0.3593386731060157,0.25,0.07591212580453063,0.053233511595891396,0.25,0.12441336441959827,0.03616840212787592
정선군,2009-01-01,6,17.8,7314.33,41110.0,0.1459498905375821,0.820307533294232,0.3,0.13383581868222638,0.14786707788097306,0.3,0.19302845388215095,0.11593982060579819
정선군,2009-04-01,6,18.0,7372.0,40887.33,0.1467447250774262,0.8138903960933261,0.3,0.13477889861835193,0.14654968611959807,0.3,0.19284711764956158,0.11572900038231088
정선군,2009-07-01,6,18.17,7399.33,40773.67,0.14715378821675854,0.8108842287071938,0.3,0.13526425653874188,0.14593254174137812,0.3,0.19277579380469861,0.11564607978393254
정선군,2009-10-01,5,18.27,7441.67,40719.33,0.12279180428558133,0.6718921962408975,0.3,0.106358494272532,0.11739848477248244,0.3,0.1734190386709205,0.0931420529547611
정선군,2010-01-01,4,18.5,7496.0,40546.33,0.09865257842078431,0.5336179295624333,0.3,0.0777170369056216,0.08901177991807066,0.3,0.15419822090888582,0.07079606595404536
정선군,2010-04-01,5,18.77,7571.0,40403.0,0.1237531866445561,0.660414740457007,0.3,0.10749918503047512,0.1150422462789204,0.3,0.17292392045876553,0.09256643201762876
정선군,2010-07-01,5,18.9,7611.33,40271.33,0.12415780655866096,0.6569154142574294,0.3,0.10797927101519336,0.1143238599702972,0.3,0.1728143446029335,0.09243903990141758
정선군,2010-10-01,6,19.2,7893.67,41085.33,0.14603752726338087,0.7601027152135825,0.3,0.13393980062264982,0.13550746504250466,0.3,0.18859246063122254,0.11078256617740931
정선군,2011-01-01,6,19.37,7910.67,40816.33,0.14699998750500107,0.7584692573448267,0.3,0.13508177030022395,0.13517212797996714,0.3,0.18882838238491978,0.11105684714227634
정선군,2011-04-01,6,19.53,7930.0,40594.0,0.14780509434891856,0.7566204287515763,0.3,0.1360370384382755,0.1347925768685153,0.3,0.18898992653517466,0.11124465723060503
정선군,2011-07-01,6,19.67,7946.67,40427.0,0.14841566279961413,0.7550332403384059,0.3,0.1367614846300517,0.13446673858988767,0.3,0.1890986987187524,0.11137111500312857
정선군,2011-10-01,6,19.8,7962.33,40255.0,0.14904980747733199,0.7535482704183324,0.3,0.1375139042748671,0.13416188502709983,0.3,0.18922380666936356,0.11151656462304876
정선군,2012-01-01,6,20.0,8014.33,40002.67,0.1499899881682898,0.7486589646296072,0.3,0.1386294390201851,0.1331581459822185,0.3,0.18920980555439526,0.11150028702565667
정선군,2012-04-01,5,20.27,8077.67,39882.0,0.12536984103104157,0.6189903771755965,0.3,0.10941736326646725,0.10653812470591859,0.3,0.17044925201384498,0.08968939995864406
정선군,2012-07-01,5,20.37,8129.67,39877.67,0.1253834539480366,0.6150311144240787,0.3,0.10943351514241953,0.10572531675641234,0.3,0.17016043973957057,0.08935362884804487
정선군,2012-10-01,6,20.5,8167.33,39882.67,0.15044128189010417,0.734634207262349,0.3,0.1391649039918332,0.1302789649342737,0.3,0.18833633268850505,0.11048479363987501
정선군,2013-01-01,6,20.73,8259.67,39849.33,0.15056714880777167,0.7264212734891345,0.3,0.1393142464759903,0.1285929091510151,0.3,0.18777346139653972,0.10983040345059922
정선군,2013-04-01,5,20.93,8338.67,39880.67,0.1253740220512845,0.5996160059098153,0.3,0.10942232409303679,0.102560706694074,0.3,0.1690128014073376,0.0880193926271357
정선군,2013-07-01,5,21.1,8431.0,39949.33,0.12515854458635475,0.5930494603249912,0.3,0.10916665770754944,0.10121264247426587,0.3,0.168445458401621,0.08735980365503007
정선군,2013-10-01,5,21.23,8486.0,39988.33,0.12503647939286286,0.5892057506481263,0.3,0.1090218260110003,0.10042355673355513,0.3,0.16811487380625342,0.08697546833890674
정선군,2014-01-01,7,21.47,8551.33,39836.67,0.1757174984756507,0.8185861146745594,0.3,0.16915541337214768,0.1475136831137373,0.3,0.2039471698398294,0.1286338426747615
정선군,2014-04-01,5,21.73,8620.33,39653.0,0.1260938642725645,0.580024198609566,0.3,0.11027642481719299,0.09853865064014516,0.3,0.16782578751669314,0.08663937866007115
정선군,2014-07-01,5,21.93,8667.33,39547.33,0.12643078559285797,0.5768789234977785,0.3,0.11067618567469678,0.09789294845398311,0.3,0.1677173676766225,0.08651333051962087
정선군,2014-10-01,6,22.07,8709.67,39458.0,0.15206041867301942,0.6888894757206644,0.3,0.1410860276185313,0.12088790306780464,0.3,0.18554191960889288,0.10723602872650156
정선군,2015-01-01,6,22.27,8748.33,39321.33,0.15258893837009072,0.6858451841665781,0.3,0.1417131220604171,0.12026293207419542,0.3,0.18551209533609975,0.10720135523755889
정선군,2015-04-01,8,22.37,8785.33,39280.0,0.20366598778004072,0.9106089355778326,0.3,0.20231660376676636,0.16640530134177636,0.3,0.22114870090625513,0.14863222122252556
정선군,2015-07-01,8,22.43,8813.33,39290.33,0.2036124410255653,0.907715925762453,0.3,0.2022530699527976,0.1658113873927618,0.3,0.22091410559271946,0.14835948236762359
정선군,2015-10-01,8,22.57,8857.67,39215.67,0.20400008466003516,0.9031720531471594,0.3,0.2027130133947459,0.16487856327497916,0.3,0.22072070180463377,0.14813463248933234
정선군,2016-01-01,6,22.8,8917.67,39065.33,0.15358887279334385,0.6728214881241401,0.3,0.14289955526725315,0.1175892616613923,0.3,0.18491651858723757,0.10650894191504715
정선군,2016-04-01,7,23.0,8960.67,38915.67,0.179876127020298,0.7811915850042463,0.3,0.1740896719450389,0.13983685717627564,0.3,0.20271490620217641,0.12720122167135975
정선군,2016-07-01,8,23.1,8975.67,38866.0,0.20583543457006123,0.8912983654702099,0.3,0.20489067627821206,0.162440981245325,0.3,0.2205204957610447,0.14790187435682756
정선군,2016-10-01,9,23.23,8991.67,38725.0,0.23240800516462232,1.0009264130022564,0.3,0.23641932396874302,0.18494682491249165,0.3,0.23851812908533354,0.16882579576784007
정선군,2017-01-01,9,23.57,9084.67,38518.0,0.23365699153642452,0.9906799036178529,0.3,0.2379012600556825,0.1828432907938882,0.3,0.23822110120020107,0.16848047324607252
정선군,2017-04-01,8,24.0,9197.33,38353.33,0.2085868423941285,0.8698176536016432,0.3,0.20815525196648751,0.15803114677269978,0.3,0.2199471789627841,0.14723534029569468
정선군,2017-07-01,8,24.2,9275.67,38304.67,0.20885181885133064,0.862471390206853,0.3,0.2084696494515062,0.1565230121372394,0.3,0.21950025582881,0.1467157506161218
정선군,2017-10-01,8,24.37,9313.0,38219.0,0.2093199717418038,0.8590142811124234,0.3,0.20902511801246104,0.1558132926943493,0.3,0.21941738990318133,0.14661941127615064
정선군,2018-01-01,8,24.67,9377.33,38036.67,0.21032335375310193,0.8531213042518498,0.3,0.2102156418204855,0.15460350725217464,0.3,0.21935234786337898,0.1465437938599763
정선군,2018-04-01,7,24.83,9429.33,37956.33,0.18442246655564434,0.7423645158245602,0.3,0.17948395387878624,0.1318659412593718,0.3,0.2015201927456894,0.1258122562434178
정선군,2018-07-01,7,25.0,9463.33,37853.33,0.1849242853931213,0.7396973369839159,0.3,0.18007936745667025,0.13131838877283894,0.3,0.20150845004418175,0.12579860426156705
정선군,2018-10-01,7,25.17,9498.67,37741.0,0.18547468270581066,0.7369452776020221,0.3,0.180732419930455,0.13075341092632975,0.3,0.20150843437086546,0.12579858603988023
정선군,2019-01-01,7,25.53,9562.67,37484.67,0.1867430072080133,0.7320131302240901,0.3,0.18223730092211185,0.12974087681366378,0.3,0.20161302459395603,0.12592018189467263
정선군,2019-04-01,7,25.8,9659.33,37420.33,0.18706409056253645,0.7246879441948871,0.3,0.18261826985878396,0.12823706920860758,0.3,0.20118848661012445,0.12542661703258082
정선군,2019-07-01,6,26.07,9740.33,37367.0,0.1605694864452592,0.6159955566187183,0.3,0.15118213025230176,0.10592330974951233,0.3,0.18328923235695083,0.10461707043493476
정선군,2019-10-01,6,26.3,9803.0,37304.67,0.16083777178567724,0.6120575334081403,0.3,0.15150045376370136,0.10511486212383483,0.3,0.183096503092567,0.10439300475313609
정선군,2020-01-01,6,26.77,9936.67,37100.0,0.16172506738544473,0.6038240175028455,0.3,0.1525532397658262,0.10342458097802198,0.3,0.18281466326922802,0.10406533976475787
정선군,2020-04-01,6,27.2,10084.33,37035.67,0.16200597964070856,0.5949825124723209,0.3,0.15288654525076784,0.10160948407098924,0.3,0.18226267412553626,0.10342360108421972
정선군,2020-07-01,6,27.6,10209.67,36987.67,0.16221621962129543,0.5876781521831753,0.3,0.15313599730339475,0.10010995183943949,0.3,0.18179854892042208,0.10288401239821326
정선군,2020-10-01,6,27.9,10293.33,36919.0,0.16251794468972616,0.582901743167663,0.3,0.1534939974203989,0.09912938968391866,0.3,0.1815560022629344,0.10260202936698176
정선군,2021-01-01,6,28.23,10299.67,36515.33,0.16431454953303176,0.5825429358416337,0.3,0.15562568885544878,0.09905572914021621,0.3,0.1821960742842335,0.10334617257902154
정선군,2021-04-01,6,28.369999999999997,10209.67,35977.67,0.16677011046018267,0.5876781521831753,0.3,0.15853923894196623,0.10010995183943949,0.3,0.18348845552175486,0.10484868587950474
정선군,2021-07-01,7,28.7,10274.67,35819.0,0.19542700801250731,0.6812870875658293,0.3,0.19254096352542882,0.11932718787528218,0.3,0.20107059469962008,0.1252895567299321
정선군,2021-10-01,6,29.1,10375.67,35657.67,0.16826674317194593,0.5782759089292547,0.3,0.1603150101389375,0.0981797394388989,0.3,0.18334598990807294,0.1046830563630711
정선군,2022-01-01,5,29.670000000000005,10536.67,35535.67,0.1407036929372656,0.4745332253928423,0.3,0.12761114744589733,0.0768821183479064,0.3,0.16541762153261227,0.08383966189244596
정선군,2022-04-01,5,30.130000000000003,10658.0,35372.33,0.14135342512070873,0.46913116907487334,0.3,0.1283820618379423,0.07577311533535253,0.3,0.1652577803684975,0.08365383168377799
정선군,2022-07-01,6,30.5,10739.67,35188.0,0.17051267477549165,0.5586763839112375,0.3,0.1629798327240628,0.09415609899344382,0.3,0.18272472079192625,0.10396077327578324
정선군,2022-10-01,7,30.9,10820.33,34970.33,0.20016968670298504,0.646930361643314,0.3,0.1981682040292914,0.11227400103181684,0.3,0.20028053813461794,0.12437104254651168
정선군,2023-01-01,6,31.47,10963.0,34825.33,0.17228838893988943,0.5472954483261881,0.3,0.1650867371384909,0.09181967539720726,0.3,0.18253895746064552,0.10374480613861967
정선군,2023-04-01,7,32.0,11087.0,34661.33,0.2019541662134719,0.631370073058537,0.3,0.20028550862339892,0.10907958655314415,0.3,0.19978782812982898,0.1237982213742573
정선군,2023-07-01,6,32.37,11172.33,34527.33,0.17377538315299793,0.5370410648450233,0.3,0.16685107215064635,0.08971452478360348,0.3,0.18232966764498182,0.10350148727684674
정선군,2023-10-01,6,32.8,11233.0,34267.0,0.17509557300026263,0.5341404789459627,0.3,0.16841749194548336,0.08911905551951427,0.3,0.18260429091623798,0.10382076235273374
정선군,2024-01-01,5,33.3,11342.33,34061.0,0.14679545521270662,0.44082653211465367,0.3,0.13483909048262255,0.06996237849543574,0.3,0.16517644399901052,0.08355927059497606
정선군,2024-04-01,5,33.77,11438.0,33879.0,0.14758404911597156,0.4371393600279769,0.3,0.13577476583471024,0.06920542878753885,0.3,0.16519541505106577,0.08358132620612979
정선군,2024-07-01,6,34.2,11532.33,33713.0,0.17797288879660664,0.5202764749187718,0.3,0.17183145882966197,0.08627287596728136,0.3,0.18264302372750302,0.10386579284559547
정선군,2024-10-01,6,34.73,11650.0,33569.0,0.17873633411778722,0.5150214592274678,0.3,0.17273729511211083,0.08519405932975596,0.3,0.18253629408369942,0.10374170971538979
정선군,2025-01-01,6,35.27,11786.67,33425.33,0.1795045852950442,0.5090496297936566,0.3,0.1736488335957278,0.08396808602575226,0.3,0.1823781445891282,0.10355784622978731
정선군,2025-04-01,7,35.93,11982.33,33358.33,0.20984263900501013,0.5841935583480008,0.3,0.20964526847710518,0.0993945899784606,0.3,0.1992136377937761,0.12313067174425571
정선군,2025-07-01,7,36.4,12121.33,33285.33,0.2103028571445739,0.5774943838671168,0.3,0.21019132236870977,0.0980192980074732,0.3,0.19888719518692644,0.12275115187473429
정선군,2025-10-01,6,36.23,12430.0,34315.0,0.17485064840448786,0.48270313757039424,0.3,0.16812688621490685,0.07855934210935955,0.3,0.1786956257990758,0.09927657588888941
철원군,2009-01-01,6,15.4,7351.0,47628.0,0.12597631645250693,0.8162154808869542,0.35,0.11013695303397966,0.14702700917748615,0.35,0.20159774944869252,0.12590242311865601
철원군,2009-04-01,6,15.6,7441.33,47730.33,0.12570623333213912,0.8063074746046742,0.35,0.10981649643686825,0.1449929672925651,0.35,0.20076213331622988,0.12493094170382874
철원군,2009-07-01,7,15.73,7495.67,47682.33,0.14680490655553116,0.933872489050345,0.35,0.13485030460498443,0.1711811402751669,0.35,0.21805976945802782,0.14504105133356648
철원군,2009-10-01,7,15.87,7568.67,47679.33,0.14681414357122888,0.924865266949147,0.35,0.13486126442584967,0.16933202285450177,0.35,0.21739466432425075,0.14426780480173323
철원군,2010-01-01,8,16.07,7655.0,47660.0,0.16785564414603443,1.0450685826257349,0.35,0.15982723661669737,0.1940088924311634,0.35,0.2341246851480956,0.16371800887108212
철원군,2010-04-01,11,16.27,7737.0,47606.0,0.23106331134730915,1.42173969238723,0.35,0.23482382994354775,0.27133674147227943,0.35,0.28553769915349725,0.22349041589642732
철원군,2010-07-01,11,16.27,7826.67,48087.67,0.22874886639340192,1.4054508494672702,0.35,0.23207771551358722,0.26799276006853795,0.35,0.2834698416758577,0.2210863393952736
철원군,2010-10-01,11,16.27,7956.33,48881.0,0.22503631267772753,1.3825469783178927,0.35,0.2276727296385049,0.2632907613094144,0.35,0.28039217922781984,0.2175082707663577
철원군,2011-01-01,12,16.43,8000.33,48694.0,0.24643693268164454,1.4999381275522385,0.35,0.2530648009874671,0.2873903134956824,0.35,0.29704674167336015,0.23687074745794545
철원군,2011-04-01,12,16.6,8040.67,48468.33,0.24758435044079297,1.4924129456873618,0.35,0.2544262247967787,0.28584544819496266,0.35,0.2969140046477327,0.23671642832928474
철원군,2011-07-01,12,16.73,8075.67,48314.33,0.24837351568364915,1.48594481943913,0.35,0.25536257804958434,0.284517588751697,0.35,0.29672678008902853,0.23649876237943723
철원군,2011-10-01,13,16.87,8128.33,48132.33,0.2700887324590353,1.5993445148019334,0.35,0.2811279219329794,0.3077977243848116,0.35,0.31320183328839474,0.25565254288904266
철원군,2012-01-01,13,17.1,8230.67,48080.0,0.2703826955074875,1.5794582944037363,0.35,0.28147671232778526,0.3037152274555307,0.35,0.3118349276996919,0.25406338810413587
철원군,2012-04-01,11,17.3,8308.67,48029.0,0.22902829540485956,1.3239182685074748,0.35,0.23240926111341584,0.25125471207652783,0.35,0.2775220342304574,0.21417146046019514
철원군,2012-07-01,12,17.47,8374.67,47973.33,0.250138983472692,1.4328922811286893,0.35,0.2574573250267964,0.2736262871163913,0.35,0.2934442699731852,0.23268253929847982
철원군,2012-10-01,12,17.63,8453.33,47961.67,0.25019979496126804,1.419558919384432,0.35,0.25752947852779207,0.2708890445791992,0.35,0.29247720945555455,0.23155824156966187
철원군,2013-01-01,13,17.87,8535.33,47829.0,0.2718016266281963,1.5230811228154038,0.35,0.28316028973113644,0.2921414027023977,0.35,0.30817706053180327,0.24981077756508607
철원군,2013-04-01,12,18.03,8601.33,47652.33,0.2518239926568124,1.3951330782565021,0.35,0.25945660698306733,0.2658745964134272,0.35,0.2912670024332443,0.23015126343150294
