시군구,연도,분기,기간,전문과목,전문의수
원주시,2022,2/4,2022.2/4,소아청소년과,45
원주시,2022,3/4,2022.3/4,소아청소년과,45
원주시,2022,4/4,2022.4/4,소아청소년과,45
원주시,2023,1/4,2023.1/4,소아청소년과,47
원주시,2023,2/4,2023.2/4,소아청소년과,47
원주시,2023,3/4,2023.3/4,소아청소년과,48
원주시,2023,4/4,2023.4/4,소아청소년과,49
원주시,2024,1/4,2024.1/4,소아청소년과,46
원주시,2024,2/4,2024.2/4,소아청소년과,46
원주시,2024,3/4,2024.3/4,소아청소년과,47
원주시,2024,4/4,2024.4/4,소아청소년과,46
원주시,2025,1/4,2025.1/4,소아청소년과,44
원주시,2025,2/4,2025.2/4,소아청소년과,45
원주시,2025,3/4,2025.3/4,소아청소년과,46
원주시,2025,4/4,2025.4/4,소아청소년과,46
원주시,2009,1/4,2009.1/4,신경과,6
원주시,2009,2/4,2009.2/4,신경과,7
원주시,2009,3/4,2009.3/4,신경과,7
원주시,2009,4/4,2009.4/4,신경과,7
원주시,2010,1/4,2010.1/4,신경과,7
원주시,2010,2/4,2010.2/4,신경과,7
원주시,2010,3/4,2010.3/4,신경과,7
원주시,2010,4/4,2010.4/4,신경과,7
원주시,2011,1/4,2011.1/4,신경과,7
원주시,2011,2/4,2011.2/4,신경과,8
원주시,2011,3/4,2011.3/4,신경과,8
원주시,2011,4/4,2011.4/4,신경과,8
원주시,2012,1/4,2012.1/4,신경과,8
원주시,2012,2/4,2012.2/4,신경과,8
원주시,2012,3/4,2012.3/4,신경과,8
원주시,2012,4/4,2012.4/4,신경과,8
원주시,2013,1/4,2013.1/4,신경과,9
원주시,2013,2/4,2013.2/4,신경과,9
원주시,2013,3/4,2013.3/4,신경과,9
원주시,2013,4/4,2013.4/4,신경과,9
원주시,2014,1/4,2014.1/4,신경과,9
원주시,2014,2/4,2014.2/4,신경과,9
원주시,2014,3/4,2014.3/4,신경과,9
원주시,2014,4/4,2014.4/4,신경과,9
원주시,2015,1/4,2015.1/4,신경과,9
원주시,2015,2/4,2015.2/4,신경과,9
원주시,2015,3/4,2015.3/4,신경과,9
원주시,2015,4/4,2015.4/4,신경과,9
원주시,2016,1/4,2016.1/4,신경과,10
원주시,2016,2/4,2016.2/4,신경과,9
원주시,2016,3/4,2016.3/4,신경과,8
원주시,2016,4/4,2016.4/4,신경과,9
원주시,2017,1/4,2017.1/4,신경과,9
원주시,2017,2/4,2017.2/4,신경과,9
원주시,2017,3/4,2017.3/4,신경과,9
원주시,2017,4/4,2017.4/4,신경과,9
원주시,2018,1/4,2018.1/4,신경과,9
원주시,2018,2/4,2018.2/4,신경과,9
원주시,2018,3/4,2018.3/4,신경과,9
원주시,2018,4/4,2018.4/4,신경과,9
원주시,2019,1/4,2019.1/4,신경과,8
원주시,2019,2/4,2019.2/4,신경과,9
원주시,2019,3/4,2019.3/4,신경과,9
원주시,2019,4/4,2019.4/4,신경과,9
원주시,2020,1/4,2020.1/4,신경과,10
원주시,2020,2/4,2020.2/4,신경과,11
원주시,2020,3/4,2020.3/4,신경과,10
원주시,2020,4/4,2020.4/4,신경과,10
원주시,2021,1/4,2021.1/4,신경과,12
원주시,2021,2/4,2021.2/4,신경과,12
원주시,2021,3/4,2021.3/4,신경과,12
원주시,2021,4/4,2021.4/4,신경과,12
원주시,2022,1/4,2022.1/4,신경과,13
원주시,2022,2/4,2022.2/4,신경과,13
원주시,2022,3/4,2022.3/4,신경과,13
원주시,2022,4/4,2022.4/4,신경과,13
원주시,2023,1/4,2023.1/4,신경과,14
원주시,2023,2/4,2023.2/4,신경과,15
원주시,2023,3/4,2023.3/4,신경과,15
원주시,2023,4/4,2023.4/4,신경과,15
원주시,2024,1/4,2024.1/4,신경과,16
원주시,2024,2/4,2024.2/4,신경과,16
원주시,2024,3/4,2024.3/4,신경과,16
원주시,2024,4/4,2024.4/4,신경과,16
원주시,2025,1/4,2025.1/4,신경과,13
원주시,2025,2/4,2025.2/4,신경과,13
원주시,2025,3/4,2025.3/4,신경과,13
원주시,2025,4/4,2025.4/4,신경과,13
원주시,2009,1/4,2009.1/4,신경외과,15
원주시,2009,2/4,2009.2/4,신경외과,16
원주시,2009,3/4,2009.3/4,신경외과,16
원주시,2009,4/4,2009.4/4,신경외과,15
원주시,2010,1/4,2010.1/4,신경외과,14
원주시,2010,2/4,2010.2/4,신경외과,14
원주시,2010,3/4,2010.3/4,신경외과,14
원주시,2010,4/4,2010.4/4,신경외과,14
원주시,2011,1/4,2011.1/4,신경외과,15
원주시,2011,2/4,2011.2/4,신경외과,17
원주시,2011,3/4,2011.3/4,신경외과,16
원주시,2011,4/4,2011.4/4,신경외과,16
원주시,2012,1/4,2012.1/4,신경외과,20
원주시,2012,2/4,2012.2/4,신경외과,20
원주시,2012,3/4,2012.3/4,신경외과,18
원주시,2012,4/4,2012.4/4,신경외과,19
원주시,2013,1/4,2013.1/4,신경외과,20
원주시,2013,2/4,2013.2/4,신경외과,20
원주시,2013,3/4,2013.3/4,신경외과,20
원주시,2013,4/4,2013.4/4,신경외과,21
원주시,2014,1/4,2014.1/4,신경외과,22
원주시,2014,2/4,2014.2/4,신경외과,23
원주시,2014,3/4,2014.3/4,신경외과,23
원주시,2014,4/4,2014.4/4,신경외과,23
원주시,2015,1/4,2015.1/4,신경외과,22
원주시,2015,2/4,2015.2/4,신경외과,24
원주시,2015,3/4,2015.3/4,신경외과,23
원주시,2015,4/4,2015.4/4,신경외과,25
원주시,2016,1/4,2016.1/4,신경외과,24
원주시,2016,2/4,2016.2/4,신경외과,23
원주시,2016,3/4,2016.3/4,신경외과,23
원주시,2016,4/4,2016.4/4,신경외과,22
원주시,2017,1/4,2017.1/4,신경외과,24
원주시,2017,2/4,2017.2/4,신경외과,24
원주시,2017,3/4,2017.3/4,신경외과,23
원주시,2017,4/4,2017.4/4,신경외과,24
원주시,2018,1/4,2018.1/4,신경외과,23
원주시,2018,2/4,2018.2/4,신경외과,25
원주시,2018,3/4,2018.3/4,신경외과,24
원주시,2018,4/4,2018.4/4,신경외과,24
원주시,2019,1/4,2019.1/4,신경외과,24
원주시,2019,2/4,2019.2/4,신경외과,24
원주시,2019,3/4,2019.3/4,신경외과,24
원주시,2019,4/4,2019.4/4,신경외과,24
원주시,2020,1/4,2020.1/4,신경외과,24
원주시,2020,2/4,2020.2/4,신경외과,24
원주시,2020,3/4,2020.3/4,신경외과,25
원주시,2020,4/4,2020.4/4,신경외과,25
원주시,2021,1/4,2021.1/4,신경외과,26
원주시,2021,2/4,2021.2/4,신경외과,25
원주시,2021,3/4,2021.3/4,신경외과,25
원주시,2021,4/4,2021.4/4,신경외과,25
원주시,2022,1/4,2022.1/4,신경외과,24
원주시,2022,2/4,2022.2/4,신경외과,24
원주시,2022,3/4,2022.3/4,신경외과,21
원주시,2022,4/4,2022.4/4,신경외과,22
원주시,2023,1/4,2023.1/4,신경외과,22
원주시,2023,2/4,2023.2/4,신경외과,22
원주시,2023,3/4,2023.3/4,신경외과,22
원주시,2023,4/4,2023.4/4,신경외과,21
원주시,2024,1/4,2024.1/4,신경외과,22
원주시,2024,2/4,2024.2/4,신경외과,23
원주시,2024,3/4,2024.3/4,신경외과,23
원주시,2024,4/4,2024.4/4,신경외과,22
원주시,2025,1/4,2025.1/4,신경외과,20
원주시,2025,2/4,2025.2/4,신경외과,20
원주시,2025,3/4,2025.3/4,신경외과,19
원주시,2025,4/4,2025.4/4,신경외과,19
원주시,2009,1/4,2009.1/4,심장혈관흉부외과,5
원주시,2009,2/4,2009.2/4,심장혈관흉부외과,5
원주시,2009,3/4,2009.3/4,심장혈관흉부외과,5
원주시,2009,4/4,2009.4/4,심장혈관흉부외과,5
원주시,2010,1/4,2010.1/4,심장혈관흉부외과,6
원주시,2010,2/4,2010.2/4,심장혈관흉부외과,6
원주시,2010,3/4,2010.3/4,심장혈관흉부외과,6
원주시,2010,4/4,2010.4/4,심장혈관흉부외과,6
원주시,2011,1/4,2011.1/4,심장혈관흉부외과,5
원주시,2011,2/4,2011.2/4,심장혈관흉부외과,6
원주시,2011,3/4,2011.3/4,심장혈관흉부외과,5
원주시,2011,4/4,2011.4/4,심장혈관흉부외과,5
원주시,2012,1/4,2012.1/4,심장혈관흉부외과,6
원주시,2012,2/4,2012.2/4,심장혈관흉부외과,5
원주시,2012,3/4,2012.3/4,심장혈관흉부외과,5
원주시,2012,4/4,2012.4/4,심장혈관흉부외과,5
원주시,2013,1/4,2013.1/4,심장혈관흉부외과,7
원주시,2013,2/4,2013.2/4,심장혈관흉부외과,7
원주시,2013,3/4,2013.3/4,심장혈관흉부외과,7
원주시,2013,4/4,2013.4/4,심장혈관흉부외과,6
원주시,2014,1/4,2014.1/4,심장혈관흉부외과,7
원주시,2014,2/4,2014.2/4,심장혈관흉부외과,8
원주시,2014,3/4,2014.3/4,심장혈관흉부외과,8
원주시,2014,4/4,2014.4/4,심장혈관흉부외과,8
원주시,2015,1/4,2015.1/4,심장혈관흉부외과,9
원주시,2015,2/4,2015.2/4,심장혈관흉부외과,9
원주시,2015,3/4,2015.3/4,심장혈관흉부외과,9
원주시,2015,4/4,2015.4/4,심장혈관흉부외과,9
원주시,2016,1/4,2016.1/4,심장혈관흉부외과,8
원주시,2016,2/4,2016.2/4,심장혈관흉부외과,8
원주시,2016,3/4,2016.3/4,심장혈관흉부외과,8
원주시,2016,4/4,2016.4/4,심장혈관흉부외과,8
원주시,2017,1/4,2017.1/4,심장혈관흉부외과,9
원주시,2017,2/4,2017.2/4,심장혈관흉부외과,9
원주시,2017,3/4,2017.3/4,심장혈관흉부외과,9
원주시,2017,4/4,2017.4/4,심장혈관흉부외과,9
원주시,2018,1/4,2018.1/4,심장혈관흉부외과,9
원주시,2018,2/4,2018.2/4,심장혈관흉부외과,10
원주시,2018,3/4,2018.3/4,심장혈관흉부외과,10
원주시,2018,4/4,2018.4/4,심장혈관흉부외과,10
원주시,2019,1/4,2019.1/4,심장혈관흉부외과,9
원주시,2019,2/4,2019.2/4,심장혈관흉부외과,9
원주시,2019,3/4,2019.3/4,심장혈관흉부외과,10
원주시,2019,4/4,2019.4/4,심장혈관흉부외과,10
원주시,2020,1/4,2020.1/4,심장혈관흉부외과,9
원주시,2020,2/4,2020.2/4,심장혈관흉부외과,9
원주시,2020,3/4,2020.3/4,심장혈관흉부외과,9
원주시,2020,4/4,2020.4/4,심장혈관흉부외과,9
원주시,2021,1/4,2021.1/4,심장혈관흉부외과,10
원주시,2021,2/4,2021.2/4,심장혈관흉부외과,10
원주시,2021,3/4,2021.3/4,심장혈관흉부외과,11
원주시,2021,4/4,2021.4/4,심장혈관흉부외과,11
원주시,2022,1/4,2022.1/4,심장혈관흉부외과,11
원주시,2022,2/4,2022.2/4,심장혈관흉부외과,11
원주시,2022,3/4,2022.3/4,심장혈관흉부외과,11
원주시,2022,4/4,2022.4/4,심장혈관흉부외과,11
원주시,2023,1/4,2023.1/4,심장혈관흉부외과,9
원주시,2023,2/4,2023.2/4,심장혈관흉부외과,9
원주시,2023,3/4,2023.3/4,심장혈관흉부외과,9
원주시,2023,4/4,2023.4/4,심장혈관흉부외과,9
원주시,2024,1/4,2024.1/4,심장혈관흉부외과,9
원주시,2024,2/4,2024.2/4,심장혈관흉부외과,9
원주시,2024,3/4,2024.3/4,심장혈관흉부외과,9
원주시,2024,4/4,2024.4/4,심장혈관흉부외과,9
원주시,2025,1/4,2025.1/4,심장혈관흉부외과,10
원주시,2025,2/4,2025.2/4,심장혈관흉부외과,10
원주시,2025,3/4,2025.3/4,심장혈관흉부외과,10
원주시,2025,4/4,2025.4/4,심장혈관흉부외과,10
원주시,2009,1/4,2009.1/4,안과,16
원주시,2009,2/4,2009.2/4,안과,16
원주시,2009,3/4,2009.3/4,안과,16
원주시,2009,4/4,2009.4/4,안과,16
원주시,2010,1/4,2010.1/4,안과,14
원주시,2010,2/4,2010.2/4,안과,15
원주시,2010,3/4,2010.3/4,안과,15
원주시,2010,4/4,2010.4/4,안과,15
원주시,2011,1/4,2011.1/4,안과,16
원주시,2011,2/4,2011.2/4,안과,17
원주시,2011,3/4,2011.3/4,안과,16
원주시,2011,4/4,2011.4/4,안과,16
원주시,2012,1/4,2012.1/4,안과,16
원주시,2012,2/4,2012.2/4,안과,15
원주시,2012,3/4,2012.3/4,안과,14
원주시,2012,4/4,2012.4/4,안과,14
원주시,2013,1/4,2013.1/4,안과,14
원주시,2013,2/4,2013.2/4,안과,16
원주시,2013,3/4,2013.3/4,안과,17
원주시,2013,4/4,2013.4/4,안과,17
원주시,2014,1/4,2014.1/4,안과,18
원주시,2014,2/4,2014.2/4,안과,17
원주시,2014,3/4,2014.3/4,안과,17
원주시,2014,4/4,2014.4/4,안과,18
원주시,2015,1/4,2015.1/4,안과,18
원주시,2015,2/4,2015.2/4,안과,18
원주시,2015,3/4,2015.3/4,안과,18
원주시,2015,4/4,2015.4/4,안과,17
원주시,2016,1/4,2016.1/4,안과,17
원주시,2016,2/4,2016.2/4,안과,17
원주시,2016,3/4,2016.3/4,안과,17
원주시,2016,4/4,2016.4/4,안과,17
원주시,2017,1/4,2017.1/4,안과,18
원주시,2017,2/4,2017.2/4,안과,19
원주시,2017,3/4,2017.3/4,안과,22
원주시,2017,4/4,2017.4/4,안과,22
원주시,2018,1/4,2018.1/4,안과,20
원주시,2018,2/4,2018.2/4,안과,21
원주시,2018,3/4,2018.3/4,안과,20
원주시,2018,4/4,2018.4/4,안과,19
원주시,2019,1/4,2019.1/4,안과,21
원주시,2019,2/4,2019.2/4,안과,19
원주시,2019,3/4,2019.3/4,안과,20
원주시,2019,4/4,2019.4/4,안과,20
원주시,2020,1/4,2020.1/4,안과,20
원주시,2020,2/4,2020.2/4,안과,19
원주시,2020,3/4,2020.3/4,안과,19
원주시,2020,4/4,2020.4/4,안과,19
원주시,2021,1/4,2021.1/4,안과,18
원주시,2021,2/4,2021.2/4,안과,19
원주시,2021,3/4,2021.3/4,안과,19
원주시,2021,4/4,2021.4/4,안과,20
원주시,2022,1/4,2022.1/4,안과,18
원주시,2022,2/4,2022.2/4,안과,18
원주시,2022,3/4,2022.3/4,안과,18
원주시,2022,4/4,2022.4/4,안과,18
원주시,2023,1/4,2023.1/4,안과,18
원주시,2023,2/4,2023.2/4,안과,18
원주시,2023,3/4,2023.3/4,안과,18
원주시,2023,4/4,2023.4/4,안과,19
원주시,2024,1/4,2024.1/4,안과,21
원주시,2024,2/4,2024.2/4,안과,20
원주시,2024,3/4,2024.3/4,안과,21
원주시,2024,4/4,2024.4/4,안과,20
원주시,2025,1/4,2025.1/4,안과,20
원주시,2025,2/4,2025.2/4,안과,20
원주시,2025,3/4,2025.3/4,안과,20
원주시,2025,4/4,2025.4/4,안과,20
원주시,2009,1/4,2009.1/4,영상의학과,21
원주시,2009,2/4,2009.2/4,영상의학과,22
원주시,2009,3/4,2009.3/4,영상의학과,22
원주시,2009,4/4,2009.4/4,영상의학과,21
원주시,2010,1/4,2010.1/4,영상의학과,23
원주시,2010,2/4,2010.2/4,영상의학과,21
원주시,2010,3/4,2010.3/4,영상의학과,21
원주시,2010,4/4,2010.4/4,영상의학과,21
원주시,2011,1/4,2011.1/4,영상의학과,21
원주시,2011,2/4,2011.2/4,영상의학과,22
원주시,2011,3/4,2011.3/4,영상의학과,21
원주시,2011,4/4,2011.4/4,영상의학과,21
원주시,2012,1/4,2012.1/4,영상의학과,21
원주시,2012,2/4,2012.2/4,영상의학과,20
원주시,2012,3/4,2012.3/4,영상의학과,20
원주시,2012,4/4,2012.4/4,영상의학과,20
원주시,2013,1/4,2013.1/4,영상의학과,21
원주시,2013,2/4,2013.2/4,영상의학과,20
원주시,2013,3/4,2013.3/4,영상의학과,20
원주시,2013,4/4,2013.4/4,영상의학과,21
원주시,2014,1/4,2014.1/4,영상의학과,20
원주시,2014,2/4,2014.2/4,영상의학과,20
원주시,2014,3/4,2014.3/4,영상의학과,20
원주시,2014,4/4,2014.4/4,영상의학과,20
원주시,2015,1/4,2015.1/4,영상의학과,20
원주시,2015,2/4,2015.2/4,영상의학과,20
원주시,2015,3/4,2015.3/4,영상의학과,20
원주시,2015,4/4,2015.4/4,영상의학과,20
원주시,2016,1/4,2016.1/4,영상의학과,20
원주시,2016,2/4,2016.2/4,영상의학과,20
원주시,2016,3/4,2016.3/4,영상의학과,20
원주시,2016,4/4,2016.4/4,영상의학과,20
원주시,2017,1/4,2017.1/4,영상의학과,20
원주시,2017,2/4,2017.2/4,영상의학과,20
원주시,2017,3/4,2017.3/4,영상의학과,20
원주시,2017,4/4,2017.4/4,영상의학과,20
원주시,2018,1/4,2018.1/4,영상의학과,21
원주시,2018,2/4,2018.2/4,영상의학과,22
원주시,2018,3/4,2018.3/4,영상의학과,21
원주시,2018,4/4,2018.4/4,영상의학과,20
원주시,2019,1/4,2019.1/4,영상의학과,21
원주시,2019,2/4,2019.2/4,영상의학과,21
원주시,2019,3/4,2019.3/4,영상의학과,20
원주시,2019,4/4,2019.4/4,영상의학과,20
원주시,2020,1/4,2020.1/4,영상의학과,21
원주시,2020,2/4,2020.2/4,영상의학과,21
원주시,2020,3/4,2020.3/4,영상의학과,23
원주시,2020,4/4,2020.4/4,영상의학과,23
원주시,2021,1/4,2021.1/4,영상의학과,26
원주시,2021,2/4,2021.2/4,영상의학과,27
원주시,2021,3/4,2021.3/4,영상의학과,28
원주시,2021,4/4,2021.4/4,영상의학과,28
원주시,2022,1/4,2022.1/4,영상의학과,26
원주시,2022,2/4,2022.2/4,영상의학과,27
원주시,2022,3/4,2022.3/4,영상의학과,26
원주시,2022,4/4,2022.4/4,영상의학과,27
원주시,2023,1/4,2023.1/4,영상의학과,27
원주시,2023,2/4,2023.2/4,영상의학과,28
원주시,2023,3/4,2023.3/4,영상의학과,28
원주시,2023,4/4,2023.4/4,영상의학과,28
원주시,2024,1/4,2024.1/4,영상의학과,27
원주시,2024,2/4,2024.2/4,영상의학과,27
원주시,2024,3/4,2024.3/4,영상의학과,27
원주시,2024,4/4,2024.4/4,영상의학과,27
원주시,2025,1/4,2025.1/4,영상의학과,27
원주시,2025,2/4,2025.2/4,영상의학과,28
원주시,2025,3/4,2025.3/4,영상의학과,27
원주시,2025,4/4,2025.4/4,영상의학과,27
원주시,2009,1/4,2009.1/4,예방의학과,4
원주시,2009,2/4,2009.2/4,예방의학과,4
원주시,2009,3/4,2009.3/4,예방의학과,4
원주시,2009,4/4,2009.4/4,예방의학과,4
원주시,2010,1/4,2010.1/4,예방의학과,4
원주시,2010,2/4,2010.2/4,예방의학과,4
원주시,2010,3/4,2010.3/4,예방의학과,4
원주시,2010,4/4,2010.4/4,예방의학과,4
원주시,2011,1/4,2011.1/4,예방의학과,4
원주시,2011,2/4,2011.2/4,예방의학과,4
원주시,2011,3/4,2011.3/4,예방의학과,4
원주시,2011,4/4,2011.4/4,예방의학과,4
원주시,2012,1/4,2012.1/4,예방의학과,3
원주시,2012,2/4,2012.2/4,예방의학과,3
원주시,2012,3/4,2012.3/4,예방의학과,3
원주시,2012,4/4,2012.4/4,예방의학과,3
원주시,2013,1/4,2013.1/4,예방의학과,3
원주시,2013,2/4,2013.2/4,예방의학과,3
원주시,2013,3/4,2013.3/4,예방의학과,3
원주시,2013,4/4,2013.4/4,예방의학과,4
원주시,2014,1/4,2014.1/4,예방의학과,4
원주시,2014,2/4,2014.2/4,예방의학과,4
원주시,2014,3/4,2014.3/4,예방의학과,4
원주시,2014,4/4,2014.4/4,예방의학과,4
원주시,2015,1/4,2015.1/4,예방의학과,3
원주시,2015,2/4,2015.2/4,예방의학과,3
원주시,2015,3/4,2015.3/4,예방의학과,3
원주시,2015,4/4,2015.4/4,예방의학과,3
원주시,2016,1/4,2016.1/4,예방의학과,3
원주시,2016,2/4,2016.2/4,예방의학과,3
원주시,2016,3/4,2016.3/4,예방의학과,3
원주시,2016,4/4,2016.4/4,예방의학과,2
원주시,2017,1/4,2017.1/4,예방의학과,2
원주시,2017,2/4,2017.2/4,예방의학과,2
원주시,2017,3/4,2017.3/4,예방의학과,2
원주시,2017,4/4,2017.4/4,예방의학과,2
원주시,2018,1/4,2018.1/4,예방의학과,2
원주시,2018,2/4,2018.2/4,예방의학과,2
원주시,2018,3/4,2018.3/4,예방의학과,2
원주시,2018,4/4,2018.4/4,예방의학과,2
원주시,2019,1/4,2019.1/4,예방의학과,2
원주시,2019,2/4,2019.2/4,예방의학과,2
원주시,2019,3/4,2019.3/4,예방의학과,2
원주시,2019,4/4,2019.4/4,예방의학과,2
원주시,2020,1/4,2020.1/4,예방의학과,2
원주시,2020,2/4,2020.2/4,예방의학과,1
원주시,2020,3/4,2020.3/4,예방의학과,1
원주시,2020,4/4,2020.4/4,예방의학과,1
원주시,2021,1/4,2021.1/4,예방의학과,2
원주시,2021,2/4,2021.2/4,예방의학과,2
원주시,2021,3/4,2021.3/4,예방의학과,2
원주시,2021,4/4,2021.4/4,예방의학과,2
원주시,2022,1/4,2022.1/4,예방의학과,1
원주시,2022,2/4,2022.2/4,예방의학과,1
원주시,2022,3/4,2022.3/4,예방의학과,1
원주시,2022,4/4,2022.4/4,예방의학과,1
원주시,2023,1/4,2023.1/4,예방의학과,2
원주시,2023,2/4,2023.2/4,예방의학과,2
원주시,2023,3/4,2023.3/4,예방의학과,2
원주시,2023,4/4,2023.4/4,예방의학과,2
원주시,2024,1/4,2024.1/4,예방의학과,2
원주시,2024,2/4,2024.2/4,예방의학과,2
원주시,2024,3/4,2024.3/4,예방의학과,2
원주시,2024,4/4,2024.4/4,예방의학과,2
원주시,2025,1/4,2025.1/4,예방의학과,2
원주시,2025,2/4,2025.2/4,예방의학과,3
원주시,2025,3/4,2025.3/4,예방의학과,3
원주시,2025,4/4,2025.4/4,예방의학과,3
원주시,2009,1/4,2009.1/4,외과,34
원주시,2009,2/4,2009.2/4,외과,32
원주시,2009,3/4,2009.3/4,외과,30
원주시,2009,4/4,2009.4/4,외과,30
원주시,2010,1/4,2010.1/4,외과,30
원주시,2010,2/4,2010.2/4,외과,30
원주시,2010,3/4,2010.3/4,외과,31
원주시,2010,4/4,2010.4/4,외과,34
원주시,2011,1/4,2011.1/4,외과,34
원주시,2011,2/4,2011.2/4,외과,35
원주시,2011,3/4,2011.3/4,외과,34
원주시,2011,4/4,2011.4/4,외과,33
원주시,2012,1/4,2012.1/4,외과,33
원주시,2012,2/4,2012.2/4,외과,33
원주시,2012,3/4,2012.3/4,외과,34
원주시,2012,4/4,2012.4/4,외과,33
원주시,2013,1/4,2013.1/4,외과,36
원주시,2013,2/4,2013.2/4,외과,33
원주시,2013,3/4,2013.3/4,외과,33
원주시,2013,4/4,2013.4/4,외과,33
원주시,2014,1/4,2014.1/4,외과,36
원주시,2014,2/4,2014.2/4,외과,34
원주시,2014,3/4,2014.3/4,외과,34
원주시,2014,4/4,2014.4/4,외과,35
원주시,2015,1/4,2015.1/4,외과,35
원주시,2015,2/4,2015.2/4,외과,35
원주시,2015,3/4,2015.3/4,외과,35
원주시,2015,4/4,2015.4/4,외과,34
원주시,2016,1/4,2016.1/4,외과,35
원주시,2016,2/4,2016.2/4,외과,35
원주시,2016,3/4,2016.3/4,외과,37
원주시,2016,4/4,2016.4/4,외과,38
